symbol,date,open,high,low,close,volume,adjclose
AMZN,2017-01-03,37.895999908447266,37.9379997253418,37.3849983215332,37.68349838256836,70422000,37.68349838256836
AMZN,2017-01-04,37.919498443603516,37.98400115966797,37.709999084472656,37.85900115966797,50210000,37.85900115966797
AMZN,2017-01-05,38.07749938964844,39.119998931884766,38.01300048828125,39.022499084472656,116602000,39.022499084472656
AMZN,2017-01-06,39.11800003051758,39.97200012207031,38.92399978637695,39.79949951171875,119724000,39.79949951171875
AMZN,2017-01-09,39.900001525878906,40.0885009765625,39.5885009765625,39.84600067138672,68922000,39.84600067138672
AMZN,2017-01-10,39.83000183105469,39.900001525878906,39.47700119018555,39.79499816894531,51168000,39.79499816894531
AMZN,2017-01-11,39.68299865722656,39.974998474121094,39.47549819946289,39.95100021362305,59856000,39.95100021362305
AMZN,2017-01-12,40.015499114990234,40.70650100708008,39.974998474121094,40.68199920654297,97478000,40.68199920654297
AMZN,2017-01-13,40.715999603271484,41.08250045776367,40.56999969482422,40.856998443603516,75838000,40.856998443603516
AMZN,2017-01-17,40.78499984741211,40.79999923706055,40.172000885009766,40.486000061035156,73410000,40.486000061035156
AMZN,2017-01-18,40.474998474121094,40.58649826049805,40.2135009765625,40.374000549316406,47084000,40.374000549316406
AMZN,2017-01-19,40.5,40.675498962402344,40.36600112915039,40.45199966430664,50816000,40.45199966430664
AMZN,2017-01-20,40.763999938964844,40.80099868774414,40.3129997253418,40.416500091552734,67524000,40.416500091552734
AMZN,2017-01-23,40.34000015258789,40.92499923706055,40.25400161743164,40.89400100708008,55950000,40.89400100708008
AMZN,2017-01-24,41.099998474121094,41.199501037597656,40.724998474121094,41.12200164794922,59434000,41.12200164794922
AMZN,2017-01-25,41.28950119018555,41.87099838256836,41.26449966430664,41.82600021362305,78452000,41.82600021362305
AMZN,2017-01-26,41.7765007019043,42.19200134277344,41.650001525878906,41.95750045776367,71726000,41.95750045776367
AMZN,2017-01-27,41.95000076293945,41.98500061035156,41.47200012207031,41.78850173950195,59974000,41.78850173950195
AMZN,2017-01-30,41.650001525878906,41.67499923706055,40.819000244140625,41.51900100708008,74946000,41.51900100708008
AMZN,2017-01-31,41.1875,41.3494987487793,40.97800064086914,41.17399978637695,62744000,41.17399978637695
AMZN,2017-02-01,41.46049880981445,41.68899917602539,41.24700164794922,41.61750030517578,77004000,41.61750030517578
AMZN,2017-02-02,41.829498291015625,42.1245002746582,41.41299819946289,41.997501373291016,147010000,41.997501373291016
AMZN,2017-02-03,40.33599853515625,40.915000915527344,40.20000076293945,40.5099983215332,217376000,40.5099983215332
AMZN,2017-02-06,40.4900016784668,40.5359992980957,40.150001525878906,40.38199996948242,77946000,40.38199996948242
AMZN,2017-02-07,40.46549987792969,40.80799865722656,40.375,40.625,69322000,40.625
AMZN,2017-02-08,40.634498596191406,41.07400131225586,40.625,40.98550033569336,57160000,40.98550033569336
AMZN,2017-02-09,41.08000183105469,41.25,40.98550033569336,41.06800079345703,49698000,41.06800079345703
AMZN,2017-02-10,41.191001892089844,41.400001525878906,41.14250183105469,41.37300109863281,48592000,41.37300109863281
AMZN,2017-02-13,41.58100128173828,42.150001525878906,41.4275016784668,41.826499938964844,83452000,41.826499938964844
AMZN,2017-02-14,41.849998474121094,41.91550064086914,41.5724983215332,41.81949996948242,55848000,41.81949996948242
AMZN,2017-02-15,41.70000076293945,42.140499114990234,41.64099884033203,42.1349983215332,59378000,42.1349983215332
AMZN,2017-02-16,42.09199905395508,42.25,41.96900177001953,42.207000732421875,54294000,42.207000732421875
AMZN,2017-02-17,42.099998474121094,42.36349868774414,42.0364990234375,42.253501892089844,62246000,42.253501892089844
AMZN,2017-02-21,42.44200134277344,42.89899826049805,42.36249923706055,42.821998596191406,70154000,42.821998596191406
AMZN,2017-02-22,42.84749984741211,42.92150115966797,42.60900115966797,42.78049850463867,52340000,42.78049850463867
AMZN,2017-02-23,42.878501892089844,43.042999267578125,42.400001525878906,42.609500885009766,69240000,42.609500885009766
AMZN,2017-02-24,42.234500885009766,42.29050064086914,41.88750076293945,42.262001037597656,73760000,42.262001037597656
AMZN,2017-02-27,42.11899948120117,42.625,41.98350143432617,42.43199920654297,54272000,42.43199920654297
AMZN,2017-02-28,42.5724983215332,42.704498291015625,42.102500915527344,42.25199890136719,55874000,42.25199890136719
AMZN,2017-03-01,42.65250015258789,42.74150085449219,42.45050048828125,42.65399932861328,55202000,42.65399932861328
AMZN,2017-03-02,42.65399932861328,42.74100112915039,42.36399841308594,42.445499420166016,42642000,42.445499420166016
AMZN,2017-03-03,42.36000061035156,42.5994987487793,42.313499450683594,42.49399948120117,38822000,42.49399948120117
AMZN,2017-03-06,42.26150131225586,42.42449951171875,42.055999755859375,42.330501556396484,52208000,42.330501556396484
AMZN,2017-03-07,42.27399826049805,42.42300033569336,42.1875,42.30099868774414,44952000,42.30099868774414
