symbol,date,open,high,low,close,volume,adjclose
TIRX,2021-01-28,175.0,175.0,55.5,80.5,60860,80.5
TIRX,2021-01-29,80.5999984741211,80.5999984741211,60.400001525878906,63.45000076293945,27760,63.45000076293945
TIRX,2021-02-01,66.0999984741211,71.25,60.0,62.5,12700,62.5
TIRX,2021-02-02,63.349998474121094,63.5,57.75,60.5,14920,60.5
TIRX,2021-02-03,60.0,73.44999694824219,56.650001525878906,69.1500015258789,22080,69.1500015258789
TIRX,2021-02-04,68.69999694824219,99.69999694824219,65.3499984741211,90.0999984741211,71980,90.0999984741211
TIRX,2021-02-05,91.8499984741211,99.58999633789062,91.8499984741211,98.6500015258789,13320,98.6500015258789
TIRX,2021-02-08,104.75,134.64999389648438,103.44999694824219,125.0,63260,125.0
TIRX,2021-02-09,127.6500015258789,157.5,127.6500015258789,146.0500030517578,69640,146.0500030517578
TIRX,2021-02-10,150.0,160.9250030517578,128.05999755859375,143.4499969482422,12800,143.4499969482422
TIRX,2021-02-11,145.35000610351562,153.9499969482422,130.5500030517578,135.6999969482422,7780,135.6999969482422
TIRX,2021-02-12,130.0500030517578,130.35000610351562,117.05000305175781,126.44999694824219,7980,126.44999694824219
TIRX,2021-02-16,132.75,164.39999389648438,132.75,143.8000030517578,11080,143.8000030517578
TIRX,2021-02-17,145.0,178.1999969482422,145.0,171.25,84780,171.25
TIRX,2021-02-18,180.0,214.0,171.25,197.8000030517578,13520,197.8000030517578
TIRX,2021-02-19,205.0500030517578,246.6999969482422,205.0500030517578,246.4499969482422,13540,246.4499969482422
TIRX,2021-02-22,255.25,288.45001220703125,201.39999389648438,280.8999938964844,71720,280.8999938964844
TIRX,2021-02-23,256.04998779296875,325.0,241.65499877929688,313.6000061035156,24780,313.6000061035156
TIRX,2021-02-24,305.0,305.0,265.29998779296875,297.54998779296875,11040,297.54998779296875
TIRX,2021-02-25,289.3999938964844,348.4849853515625,275.04998779296875,348.45001220703125,13600,348.45001220703125
TIRX,2021-02-26,332.5,360.0,292.04998779296875,330.45001220703125,19920,330.45001220703125
TIRX,2021-03-01,336.25,409.79998779296875,330.6499938964844,399.25,45220,399.25
TIRX,2021-03-02,390.1000061035156,488.95001220703125,380.6000061035156,473.8500061035156,17240,473.8500061035156
TIRX,2021-03-03,481.95001220703125,519.3499755859375,326.29998779296875,375.04998779296875,68760,375.04998779296875
TIRX,2021-03-04,375.25,458.6000061035156,315.20001220703125,364.70001220703125,19720,364.70001220703125
TIRX,2021-03-05,368.75,368.75,265.9949951171875,290.29998779296875,13120,290.29998779296875
TIRX,2021-03-08,290.29998779296875,380.45001220703125,288.5,307.0,15340,307.0
TIRX,2021-03-09,320.25,341.6499938964844,305.0,311.04998779296875,6480,311.04998779296875
TIRX,2021-03-10,330.75,339.385009765625,310.0,317.20001220703125,6120,317.20001220703125
TIRX,2021-03-11,315.3800048828125,320.7250061035156,290.0,306.2449951171875,7380,306.2449951171875
TIRX,2021-03-12,305.75,351.3500061035156,292.5899963378906,325.3500061035156,9020,325.3500061035156
TIRX,2021-03-15,331.04998779296875,437.5,331.04998779296875,434.04998779296875,11940,434.04998779296875
TIRX,2021-03-16,445.1499938964844,482.20001220703125,400.25,437.29998779296875,17780,437.29998779296875
TIRX,2021-03-17,423.75,432.5,399.1499938964844,420.5,5900,420.5
TIRX,2021-03-18,428.67498779296875,451.0,410.875,425.0,4640,425.0
TIRX,2021-03-19,406.0,427.32501220703125,406.0,422.1499938964844,3540,422.1499938964844
TIRX,2021-03-22,415.20001220703125,430.9949951171875,403.6000061035156,415.0,4840,415.0
TIRX,2021-03-23,421.95001220703125,427.6499938964844,405.1499938964844,412.75,4040,412.75
TIRX,2021-03-24,413.54998779296875,424.8500061035156,405.70001220703125,406.75,4460,406.75
TIRX,2021-03-25,405.1499938964844,460.0,400.25,457.3500061035156,18300,457.3500061035156
TIRX,2021-03-26,455.0,457.5,413.1499938964844,433.0,3360,433.0
TIRX,2021-03-29,431.25,431.25,418.5,430.04998779296875,6480,430.04998779296875
TIRX,2021-03-30,430.04998779296875,430.04998779296875,413.25,414.6499938964844,820,414.6499938964844
TIRX,2021-03-31,413.1499938964844,442.8500061035156,413.1499938964844,433.75,1660,433.75
TIRX,2021-04-01,450.0,460.0,439.67999267578125,456.6000061035156,1700,456.6000061035156
TIRX,2021-04-05,455.5,475.0,455.0,471.07501220703125,2460,471.07501220703125
TIRX,2021-04-06,466.0,485.0,455.0,479.95001220703125,3740,479.95001220703125
TIRX,2021-04-07,466.6499938964844,482.04998779296875,436.70001220703125,451.0,6640,451.0
TIRX,2021-04-08,449.6000061035156,469.70001220703125,449.6000061035156,469.70001220703125,1000,469.70001220703125
TIRX,2021-04-09,462.5,468.0,432.5,438.3999938964844,3820,438.3999938964844
TIRX,2021-04-12,453.3999938964844,489.6000061035156,60.75,90.0,4873040,90.0
TIRX,2021-04-13,100.75,124.8499984741211,77.05000305175781,91.30000305175781,4110000,91.30000305175781
TIRX,2021-04-14,85.0,87.0,70.0,71.25,755380,71.25
TIRX,2021-04-15,70.0,70.0,58.79999923706055,61.849998474121094,412720,61.849998474121094
TIRX,2021-04-16,57.95000076293945,87.5,55.5,81.0,3875500,81.0
TIRX,2021-04-19,69.4000015258789,76.75,63.400001525878906,64.0,542080,64.0
TIRX,2021-04-20,64.5250015258789,72.4000015258789,60.099998474121094,62.599998474121094,295540,62.599998474121094
TIRX,2021-04-21,62.650001525878906,66.0,60.650001525878906,62.95000076293945,194520,62.95000076293945
TIRX,2021-04-22,61.70000076293945,64.0,58.75,59.75,214860,59.75
TIRX,2021-04-23,59.900001525878906,61.29999923706055,57.5,58.0,205040,58.0
TIRX,2021-04-26,58.5,62.0,57.54999923706055,60.099998474121094,209980,60.099998474121094
TIRX,2021-04-27,68.44999694824219,113.25,66.0,81.9000015258789,9368940,81.9000015258789
TIRX,2021-04-28,87.5,93.0,78.05999755859375,84.0,1759380,84.0
TIRX,2021-04-29,82.30000305175781,83.75,72.55000305175781,74.25,374060,74.25
TIRX,2021-04-30,72.3499984741211,81.05000305175781,71.80000305175781,72.5,196260,72.5
TIRX,2021-05-03,73.69999694824219,77.9000015258789,66.3499984741211,68.0,195240,68.0
TIRX,2021-05-04,68.05000305175781,72.0,64.0,67.30000305175781,146880,67.30000305175781
TIRX,2021-05-05,65.8499984741211,69.3949966430664,63.95000076293945,66.25,172580,66.25
TIRX,2021-05-06,68.44999694824219,68.5,62.54999923706055,62.900001525878906,131880,62.900001525878906
TIRX,2021-05-07,62.95000076293945,64.94999694824219,61.79999923706055,62.599998474121094,126240,62.599998474121094
TIRX,2021-05-10,63.599998474121094,63.599998474121094,58.5,58.5,131920,58.5
TIRX,2021-05-11,52.79999923706055,60.75,52.75,58.150001525878906,199840,58.150001525878906
TIRX,2021-05-12,57.599998474121094,57.79999923706055,51.79999923706055,53.04999923706055,116880,53.04999923706055
TIRX,2021-05-13,55.150001525878906,56.099998474121094,49.29999923706055,49.29999923706055,109500,49.29999923706055
TIRX,2021-05-14,50.45000076293945,52.900001525878906,47.75,52.349998474121094,112520,52.349998474121094
TIRX,2021-05-17,52.349998474121094,53.5,50.0,50.599998474121094,56420,50.599998474121094
TIRX,2021-05-18,51.45000076293945,58.099998474121094,49.54999923706055,56.5,159400,56.5
TIRX,2021-05-19,53.04999923706055,54.29999923706055,50.650001525878906,51.75,59300,51.75
TIRX,2021-05-20,53.349998474121094,53.5,51.54499816894531,51.54999923706055,30100,51.54999923706055
