symbol,date,open,high,low,close,volume,adjclose
SDIG,2021-10-20,270.0,319.0,260.0,289.0,888770,289.0
SDIG,2021-10-21,280.0,280.0,251.0,259.8999938964844,198820,259.8999938964844
SDIG,2021-10-22,260.0,266.79998779296875,233.5,253.60000610351562,78910,253.60000610351562
SDIG,2021-10-25,261.0,280.0,256.3800048828125,276.5,51510,276.5
SDIG,2021-10-26,277.70001220703125,281.44000244140625,265.0,277.0,52660,277.0
SDIG,2021-10-27,270.29998779296875,274.5,260.0,263.1000061035156,40130,263.1000061035156
SDIG,2021-10-28,266.3999938964844,271.3999938964844,260.6000061035156,268.6000061035156,43000,268.6000061035156
SDIG,2021-10-29,265.1000061035156,286.29998779296875,265.1000061035156,274.6000061035156,27910,274.6000061035156
SDIG,2021-11-01,275.5,279.29998779296875,265.0,272.6000061035156,24320,272.6000061035156
SDIG,2021-11-02,281.0,336.20001220703125,275.3999938964844,332.6000061035156,94580,332.6000061035156
SDIG,2021-11-03,316.0,344.0,297.6000061035156,322.0,89120,322.0
SDIG,2021-11-04,317.6000061035156,357.95001220703125,265.0,270.0,226590,270.0
SDIG,2021-11-05,278.2300109863281,284.3999938964844,268.8999938964844,272.79998779296875,73910,272.79998779296875
SDIG,2021-11-08,287.5,304.70001220703125,271.70001220703125,272.6000061035156,113070,272.6000061035156
SDIG,2021-11-09,274.70001220703125,279.5,257.29998779296875,278.5,46440,278.5
SDIG,2021-11-10,276.8999938964844,279.3999938964844,266.1600036621094,274.1000061035156,19090,274.1000061035156
SDIG,2021-11-11,270.0,273.0,259.6000061035156,265.0,28730,265.0
SDIG,2021-11-12,267.6000061035156,269.8999938964844,261.0,268.0,16970,268.0
SDIG,2021-11-15,283.1000061035156,288.0,260.5,263.0,38560,263.0
SDIG,2021-11-16,262.20001220703125,267.8999938964844,243.10000610351562,244.5,74710,244.5
SDIG,2021-11-17,248.0,254.60000610351562,242.60000610351562,251.39999389648438,28340,251.39999389648438
SDIG,2021-11-18,247.0,249.1999969482422,225.8300018310547,231.10000610351562,60030,231.10000610351562
SDIG,2021-11-19,231.1999969482422,243.0,228.3300018310547,241.39999389648438,18260,241.39999389648438
SDIG,2021-11-22,245.8000030517578,246.17999267578125,210.1999969482422,212.89999389648438,42670,212.89999389648438
SDIG,2021-11-23,216.6999969482422,226.10000610351562,195.89999389648438,205.5,49480,205.5
SDIG,2021-11-24,205.39999389648438,222.0,196.60000610351562,207.6999969482422,25640,207.6999969482422
SDIG,2021-11-26,205.0,205.0,192.5,194.39999389648438,18940,194.39999389648438
SDIG,2021-11-29,199.39999389648438,204.89999389648438,177.0,181.6999969482422,66080,181.6999969482422
SDIG,2021-11-30,178.85000610351562,185.5,164.60000610351562,172.39999389648438,79430,172.39999389648438
SDIG,2021-12-01,189.5,218.0,176.1999969482422,177.39999389648438,106190,177.39999389648438
SDIG,2021-12-02,178.0,199.39999389648438,177.5,197.89999389648438,55690,197.89999389648438
SDIG,2021-12-03,198.8000030517578,201.60000610351562,177.5,180.8000030517578,108180,180.8000030517578
SDIG,2021-12-06,179.5,185.0,163.10000610351562,178.60000610351562,38310,178.60000610351562
SDIG,2021-12-07,183.39999389648438,198.39999389648438,181.10000610351562,188.0,25530,188.0
SDIG,2021-12-08,192.39999389648438,196.10000610351562,179.89999389648438,182.1999969482422,25800,182.1999969482422
SDIG,2021-12-09,183.3000030517578,184.14999389648438,166.6999969482422,167.1999969482422,23960,167.1999969482422
SDIG,2021-12-10,171.6999969482422,173.25,158.39999389648438,167.10000610351562,32490,167.10000610351562
SDIG,2021-12-13,168.6999969482422,170.85000610351562,161.8000030517578,167.89999389648438,34050,167.89999389648438
SDIG,2021-12-14,166.8000030517578,171.0,161.89999389648438,165.1999969482422,35100,165.1999969482422
SDIG,2021-12-15,167.3000030517578,169.47999572753906,147.6999969482422,162.3000030517578,77600,162.3000030517578
SDIG,2021-12-16,166.8000030517578,176.89999389648438,148.39999389648438,150.3000030517578,66280,150.3000030517578
SDIG,2021-12-17,151.75,151.75,125.0999984741211,125.9000015258789,239240,125.9000015258789
SDIG,2021-12-20,121.19999694824219,125.19999694824219,104.30000305175781,108.69999694824219,207880,108.69999694824219
SDIG,2021-12-21,116.0,117.69999694824219,107.0,110.4000015258789,166070,110.4000015258789
SDIG,2021-12-22,110.4000015258789,114.0999984741211,107.4000015258789,110.30000305175781,36310,110.30000305175781
SDIG,2021-12-23,109.69999694824219,122.0,106.30000305175781,120.0,70280,120.0
SDIG,2021-12-27,122.0,130.5,119.5,127.0,65200,127.0
SDIG,2021-12-28,126.30000305175781,126.30000305175781,112.69999694824219,113.0999984741211,38250,113.0999984741211
SDIG,2021-12-29,115.5999984741211,123.55999755859375,112.5999984741211,119.0999984741211,49230,119.0999984741211
SDIG,2021-12-30,118.9000015258789,129.5800018310547,117.94999694824219,124.5,44380,124.5
